KKQKKK,15,2.0,"47, 54"
KKKTTJ,2103,3.0,"16, 72, 81"
KKKTTK,2004,3.0,"56, 85, 86"
KKKTJJ,1203,7.0,"15, 21, 23, 69, 96, 98, 99"
KKKTJK,1104,8.0,"18, 22, 31, 33, 49, 63, 64, 78"
KKKTQJ,1113,5.0,"28, 29, 47, 61, 91"
KKKTQK,1014,5.0,"17, 24, 41, 45, 99"
KKKTKJ,1104,15.0,"13, 16, 19, 22, 25, 31, 39, 54, 57, 66, 67, 78, 79, 87, 96"
KKKTKK,1005,7.0,"34, 55, 58, 62, 76, 94, 97"
KKKJTJ,1203,6.0,"29, 56, 69, 75, 81, 92"
KKKJTK,1104,6.0,"22, 31, 55, 64, 79, 99"
KKKJJJ,303,6.0,"29, 32, 44, 61, 76, 95"
KKKJJK,204,8.0,"42, 44, 51, 65, 66, 77, 83, 86"
KKKJQJ,213,6.0,"27, 28, 34, 63, 72, 78"
KKKJQK,114,3.0,"14, 56, 64"
KKKJKJ,204,3.0,"11, 12, 68"
KKKJKK,105,6.0,"18, 21, 28, 49, 54, 66"
KKKQTJ,1113,9.0,"13, 22, 25, 31, 41, 44, 52, 64, 79"
KKKQTK,1014,6.0,"15, 42, 48, 75, 77, 86"
KKKQJJ,213,7.0,"21, 28, 39, 72, 76, 79, 99"
KKKQJK,114,2.0,"61, 74"
KKKQQJ,123,9.0,"17, 32, 39, 42, 62, 63, 77, 95, 96"
KKKQQK,24,7.0,"18, 33, 42, 58, 75, 85, 99"
KKKQKJ,114,6.0,"17, 22, 53, 61, 64, 89"
KKKQKK,15,6.0,"12, 21, 27, 38, 41, 83"
KKKKTJ,1104,11.0,"19, 21, 49, 51, 54, 61, 69, 72, 82, 88, 97"
KKKKTK,1005,8.0,"19, 43, 52, 58, 61, 86, 89, 94"
KKKKJJ,204,10.0,"21, 24, 26, 29, 32, 35, 68, 75, 92, 95"
KKKKJK,105,12.0,"13, 37, 42, 49, 54, 61, 64, 75, 84, 85, 93, 97"
KKKKQJ,114,8.0,"14, 23, 26, 44, 47, 73, 83, 97"
KKKKQK,15,3.0,"38, 89, 96"
KKKKKJ,105,6.0,"18, 24, 25, 49, 52, 81"
KKKKKK,6,5.0,"11, 29, 88, 92, 97"
